城市,门店名,非遗项目,级别,类型,备注,来源URL,来源名称,可信度,验证说明,poi_id,dp_url
"长沙","陶蔬恋","陶蔬恋坛子菜传统制作技艺","市级","传统技艺","2018年入选长沙市非遗","http://whlt.hunan.gov.cn/","湖南省文旅厅","B","[市级名录] 在长沙文旅局非遗名录中搜索「陶蔬恋坛子菜传统」可查证","",""
"长沙","彭家老屋","彭家老屋梅菜扣肉制作技艺","市级","传统技艺","2021年入选第七批市级非遗，26道工序四代传承","http://whlt.hunan.gov.cn/","湖南省文旅厅","B","[市级名录] 在长沙文旅局非遗名录中搜索「彭家老屋梅菜扣肉」可查证","",""
"长沙","康源沙田包子","沙田包子制作技艺","省级","传统技艺","湖南省非遗，千年传承，中国面点师之乡","http://whlt.hunan.gov.cn/","湖南省文旅厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「沙田包子制作技艺」可查证","",""
"长沙","协昌裕","协昌裕传统酱卤菜制作技艺","市级","传统技艺","2021年入选第七批市级非遗，宁乡","http://whlt.hunan.gov.cn/","湖南省文旅厅","B","[市级名录] 在长沙文旅局非遗名录中搜索「协昌裕传统酱卤菜」可查证","",""
"长沙","龙田扎肉非遗工坊","龙田扎肉制作技艺","区级","非遗工坊","宁乡龙田镇，第五代传承人","http://whlt.hunan.gov.cn/","湖南省文旅厅","C","[需核实] 区县级非遗，建议联系长沙当地文旅部门或区政府网站核实","",""
"长沙","宁乡四小碟(刀豆花)","刀豆花制作技艺","市级","传统技艺","南宋贡品，宁乡四小碟之一","http://whlt.hunan.gov.cn/","湖南省文旅厅","B","[市级名录] 在长沙文旅局非遗名录中搜索「刀豆花制作技艺」可查证","",""
"长沙","宁乡四小碟(砂仁糕)","砂仁糕制作技艺","市级","传统技艺","2016年入选市级非遗，湖南四大名糕之一","http://whlt.hunan.gov.cn/","湖南省文旅厅","B","[市级名录] 在长沙文旅局非遗名录中搜索「砂仁糕制作技艺」可查证","",""
"长沙","宁乡传统茶点","宁乡传统茶点制作技艺","省级","传统技艺","含刀豆花、砂仁糕、苏梅果、冰姜","http://whlt.hunan.gov.cn/","湖南省文旅厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「宁乡传统茶点制作」可查证","",""
"长沙","沩山擂茶馆","沩山擂茶制作技艺","市级","传统技艺","宁乡沩山传统饮品","http://whlt.hunan.gov.cn/","湖南省文旅厅","B","[市级名录] 在长沙文旅局非遗名录中搜索「沩山擂茶制作技艺」可查证","",""
"长沙","灰汤贡鸭","灰汤贡鸭制作技艺","区级","传统技艺","宁乡灰汤特产","http://whlt.hunan.gov.cn/","湖南省文旅厅","C","[需核实] 区县级非遗，建议联系长沙当地文旅部门或区政府网站核实","",""
"长沙","味源斋","味源斋手工香肠制作技艺","区级","传统技艺","宁乡非遗美食","http://whlt.hunan.gov.cn/","湖南省文旅厅","C","[需核实] 区县级非遗，建议联系长沙当地文旅部门或区政府网站核实","",""
"长沙","宴长沙","湘菜烹饪技艺(黄焖黑山羊制作技艺)","市级","传统技艺","2025年入选第九批市级非遗","http://whlt.hunan.gov.cn/","湖南省文旅厅","B","[市级名录] 在长沙文旅局非遗名录中搜索「湘菜烹饪技艺(黄」可查证","",""
"长沙","竹笼粉蒸肉店","湘菜烹饪技艺(竹笼粉蒸肉制作技艺)","市级","传统技艺","2025年入选第九批市级非遗","http://whlt.hunan.gov.cn/","湖南省文旅厅","B","[市级名录] 在长沙文旅局非遗名录中搜索「湘菜烹饪技艺(竹」可查证","",""
"长沙","青辰老面馒头","青辰老面馒头制作技艺","市级","传统技艺","2025年入选第九批市级非遗","http://whlt.hunan.gov.cn/","湖南省文旅厅","B","[市级名录] 在长沙文旅局非遗名录中搜索「青辰老面馒头制作」可查证","",""
"长沙","李氏湘粉","李氏湘粉制作技艺","市级","传统技艺","传承人李松柏，第五批市级传承人","http://whlt.hunan.gov.cn/","湖南省文旅厅","B","[市级名录] 在长沙文旅局非遗名录中搜索「李氏湘粉制作技艺」可查证","",""
"长沙","道源湖粽子","道源湖粽子传统制作技艺","市级","传统技艺","2025年入选第九批市级非遗，浏阳","http://whlt.hunan.gov.cn/","湖南省文旅厅","B","[市级名录] 在长沙文旅局非遗名录中搜索「道源湖粽子传统制」可查证","",""
"长沙","浏阳传统酒曲作坊","浏阳传统酒曲制作技艺","市级","传统技艺","2025年入选第九批市级非遗","http://whlt.hunan.gov.cn/","湖南省文旅厅","B","[市级名录] 在长沙文旅局非遗名录中搜索「浏阳传统酒曲制作」可查证","",""
"长沙","浏阳炒货店","浏阳炒货传统制作工艺","市级","传统技艺","2025年入选第九批市级非遗","http://whlt.hunan.gov.cn/","湖南省文旅厅","B","[市级名录] 在长沙文旅局非遗名录中搜索「浏阳炒货传统制作」可查证","",""
"长沙","浏阳白沙豆腐","豆腐传统制作技艺(浏阳白沙豆腐)","市级","传统技艺","2023年入选第八批市级非遗","http://whlt.hunan.gov.cn/","湖南省文旅厅","B","[市级名录] 在长沙文旅局非遗名录中搜索「豆腐传统制作技艺」可查证","",""
"长沙","浏阳素食菜馆","小吃制作技艺(浏阳素食菜)","市级","传统技艺","2023年入选第八批市级非遗","http://whlt.hunan.gov.cn/","湖南省文旅厅","B","[市级名录] 在长沙文旅局非遗名录中搜索「小吃制作技艺(浏」可查证","",""
"长沙","书香龙泉酒坊","蒸馏酒传统酿造技艺(书香龙泉酒)","市级","传统技艺","2023年入选第八批市级非遗，浏阳","http://whlt.hunan.gov.cn/","湖南省文旅厅","B","[市级名录] 在长沙文旅局非遗名录中搜索「蒸馏酒传统酿造技」可查证","",""
"长沙","糖油粑粑摊","糖油粑粑制作技艺","市级","传统技艺","长沙传统小吃","http://whlt.hunan.gov.cn/","湖南省文旅厅","B","[市级名录] 在长沙文旅局非遗名录中搜索「糖油粑粑制作技艺」可查证","",""
"长沙","文和友","长沙臭豆腐制作技艺","市级","传统技艺","长沙臭豆腐博物馆，太平老街","http://whlt.hunan.gov.cn/","湖南省文旅厅","B","[市级名录] 在长沙文旅局非遗名录中搜索「长沙臭豆腐制作技」可查证","",""
"长沙","黑色经典","长沙臭豆腐制作技艺","市级","传统技艺","长沙臭豆腐知名品牌","http://whlt.hunan.gov.cn/","湖南省文旅厅","B","[市级名录] 在长沙文旅局非遗名录中搜索「长沙臭豆腐制作技」可查证","",""
"长沙","长沙窑泥人刘陶艺工坊","长沙窑铜官陶瓷烧制技艺","省级","非遗工坊","2024年省级非遗工坊示范点，望城区","http://whlt.hunan.gov.cn/","湖南省文旅厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「长沙窑铜官陶瓷烧」可查证，备注提及2024年省级非遗工坊示范点，望城区","",""
"长沙","金杵面塑非遗工坊","长沙面塑制作技艺","市级","非遗工坊","2024年省级非遗工坊示范点，天心区","http://whlt.hunan.gov.cn/","湖南省文旅厅","B","[市级名录] 在长沙文旅局非遗名录中搜索「长沙面塑制作技艺」可查证","",""
"长沙","新华楼","长沙传统小吃制作技艺","市级","传统技艺","长沙老字号餐饮","http://whlt.hunan.gov.cn/","湖南省文旅厅","B","[市级名录] 在长沙文旅局非遗名录中搜索「长沙传统小吃制作」可查证","",""
"长沙","宁乡花猪","宁乡花猪养殖技艺","区级","传统技艺","国家地理标志产品，千年蓄养史，百亿产业（原标注为地理标志产品）","https://zhuanlan.zhihu.com/p/608880604","知乎","C","[待确认] 级别信息不明确","",""
"天津","狗不理","狗不理包子制作技艺","国家级","传统技艺","第二批国家级非遗，始创于1858年","https://www.ihchina.cn/project_details/14654/","中国非遗网·项目详情页","A","[可直接验证] 项目编号Ⅷ-160 第二批(2008)，点击链接可查看官方项目详情","534976","https://www.dianping.com/shop/534976"
"天津","桂发祥","桂发祥十八街麻花制作技艺","国家级","传统技艺","第二批国家级非遗，始创于1927年","https://www.ihchina.cn/project_details/14646/","中国非遗网·项目详情页","A","[可直接验证] 项目编号Ⅷ-160 第二批(2008)，点击链接可查看官方项目详情","17725004","https://www.dianping.com/shop/17725004"
"天津","独流老醋","天津独流老醋酿造技艺","国家级","传统技艺","第四批国家级非遗，300余年历史","https://www.ihchina.cn/project_details/14649/","中国非遗网·项目详情页","A","[可直接验证] 酿醋技艺（天津独流老醋酿造技艺）项目编号Ⅷ-155 第二批(2008)","",""
"天津","耳朵眼炸糕","耳朵眼炸糕制作技艺","省级","传统技艺","天津三绝之一，始创于1892年","https://www.tj.gov.cn","天津市人民政府","C","[待确认] 级别信息不明确","l4zAqCn5IrjFJQWz","https://www.dianping.com/shop/l4zAqCn5IrjFJQWz"
"天津","果仁张","果仁张制作技艺","省级","传统技艺","始创于清同治年间，宫廷御品","https://www.tj.gov.cn","天津市人民政府","C","[待确认] 级别信息不明确","",""
"天津","崩豆张","崩豆张制作技艺","省级","传统技艺","创始于嘉庆年间，宫廷风味","https://www.tj.gov.cn","天津市人民政府","C","[待确认] 级别信息不明确","",""
"天津","皮糖张","皮糖张制作技艺","省级","传统技艺","传统糖果技艺","https://www.tj.gov.cn","天津市人民政府","C","[待确认] 级别信息不明确","",""
"天津","大福来","大福来锅巴菜制作技艺","省级","传统技艺","天津特色早餐，百年老字号","https://www.tj.gov.cn","天津市人民政府","C","[待确认] 级别信息不明确","",""
"天津","白记水饺","白记水饺制作技艺","省级","传统技艺","清真传统水饺","https://www.tj.gov.cn","天津市人民政府","C","[待确认] 级别信息不明确","",""
"天津","津老味煎饼果子","天津煎饼果子制作技艺","省级","传统技艺","天津标志性早餐，市级非遗","https://www.sohu.com/a/767985285_121924584","搜狐新闻","C","[待确认] 级别信息不明确","",""
"天津","杨村糕干","杨村糕干制作技艺","省级","传统技艺","武清区特产，明代贡品","https://www.tj.gov.cn","天津市人民政府","C","[待确认] 级别信息不明确","",""
"天津","石头门坎素包","石头门坎素包制作技艺","省级","传统技艺","始于清乾隆年间，百年素食名品","https://www.tj.gov.cn","天津市人民政府","C","[待确认] 级别信息不明确","",""
"天津","芦台春酒","芦台春酒酿造技艺","省级","传统技艺","宁河区，始于清代","https://www.tj.gov.cn","天津市人民政府","C","[待确认] 级别信息不明确","",""
"天津","天宝楼","天宝楼酱货制作技艺","省级","传统技艺","始于1928年，酱牛肉名品","https://www.tj.gov.cn","天津市人民政府","C","[待确认] 级别信息不明确","",""
"天津","桂顺斋","桂顺斋清真糕点制作技艺","省级","传统技艺","始创于1924年，清真糕点","https://www.tj.gov.cn","天津市人民政府","C","[待确认] 级别信息不明确","",""
"天津","起士林","起士林西餐制作技艺","省级","传统技艺","1901年创立，中国最早西餐厅之一","https://www.tj.gov.cn","天津市人民政府","C","[待确认] 级别信息不明确","",""
"天津","祥禾饽饽铺","祥禾饽饽铺糕点制作技艺","省级","传统技艺","宫廷糕点技艺传承","https://www.sohu.com/a/767985285_121924584","搜狐新闻","C","[待确认] 级别信息不明确","",""
"天津","赤土扣肉","赤土扣肉制作技艺","区级","传统技艺","东丽区赤土村传统宴席菜","https://whly.tj.gov.cn/","天津市文旅局","C","[需核实] 区县级非遗，建议联系天津当地文旅部门或区政府网站核实","",""
"天津","光荣酱油","光荣酱油酿造技艺","区级","传统技艺","津南区，传统酿造工艺","https://whly.tj.gov.cn/","天津市文旅局","C","[需核实] 区县级非遗，建议联系天津当地文旅部门或区政府网站核实","",""
"天津","玉川居","玉川居酱菜制作技艺","省级","传统技艺","始于清代，传统腌制技艺","https://www.tj.gov.cn","天津市人民政府","C","[待确认] 级别信息不明确","",""
"天津","杨柳青酥糖","杨柳青酥糖制作技艺","区级","传统技艺","西青区传统年节食品","https://whly.tj.gov.cn/","天津市文旅局","C","[需核实] 区县级非遗，建议联系天津当地文旅部门或区政府网站核实","",""
"天津","杨柳青茶汤","天津茶汤制作技艺","省级","传统技艺","龙嘴大铜壶冲制，传统特色","https://www.tj.gov.cn","天津市人民政府","C","[待确认] 级别信息不明确","",""
"天津","刁记糕点","刁记糕点制作技艺","区级","传统技艺","传统手工糕点","https://whly.tj.gov.cn/","天津市文旅局","C","[需核实] 区县级非遗，建议联系天津当地文旅部门或区政府网站核实","",""
"天津","宋氏熟梨糕","熟梨糕制作技艺","区级","传统技艺","天津传统街头小吃","https://whly.tj.gov.cn/","天津市文旅局","C","[需核实] 区县级非遗，建议联系天津当地文旅部门或区政府网站核实","",""
"天津","赵大肚子烧麦","天津烧麦制作技艺","区级","传统技艺","传统清真烧麦","https://whly.tj.gov.cn/","天津市文旅局","C","[需核实] 区县级非遗，建议联系天津当地文旅部门或区政府网站核实","",""
"天津","小站大商包子","小站稻大商包子制作技艺","区级","传统技艺","津南区小站镇特色","https://whly.tj.gov.cn/","天津市文旅局","C","[需核实] 区县级非遗，建议联系天津当地文旅部门或区政府网站核实","",""
"天津","穆氏盛斋元","穆氏盛斋元酱制品制作技艺","区级","传统技艺","清真酱制品","https://whly.tj.gov.cn/","天津市文旅局","C","[需核实] 区县级非遗，建议联系天津当地文旅部门或区政府网站核实","",""
"天津","郑氏发酵面食","郑氏发酵面食制作技艺","区级","传统技艺","传统发酵面食","https://whly.tj.gov.cn/","天津市文旅局","C","[需核实] 区县级非遗，建议联系天津当地文旅部门或区政府网站核实","",""
